Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
1-hexadecylpyridin-1-ium bromide,C21H38BrN,140-72-7,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],384.446,0.0023,,24,C6,MTT,"Singh, 2009, Ind. Eng. Chem. Res.",10.1021/ie801737m,
1-hexadecylpyridin-1-ium bromide,C21H38BrN,140-72-7,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],384.446,0.04,,2,RBC,Hemoglobin release,"Singh, 2009, Ind. Eng. Chem. Res.",10.1021/ie801737m,
1-hexadecylpyridin-1-ium bromide,C21H38BrN,140-72-7,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],384.446,0.017,0.001 (SEM),24,CHO-K1,MTT,"Malinak, 2014, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2014.09.060,
1-hexadecylpyridin-1-ium chloride,C21H38ClN,123-03-5,[Cl-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],339.995,0.053,,0.25,NCTC 2544,MTT,"McLaughlin, 2011, Green Chem.",10.1039/c0gc00813c,Incubation time is 15 minutes.
1-hexadecylpyridin-1-ium chloride,C21H38ClN,123-03-5,[Cl-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],339.995,0.003,,24,NCTC 2544,MTT,"McLaughlin, 2021, Chemosphere",10.1016/j.chemosphere.2020.129432,
1-hexadecylpyridin-1-ium chloride,C21H38ClN,123-03-5,[Cl-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],339.995,0.033,,0.25,HaCat,MTT,"McLaughlin, 2021, Chemosphere",10.1016/j.chemosphere.2020.129432,Incubation time is 15 minutes.
1-hexadecylpyridin-1-ium chloride,C21H38ClN,123-03-5,[Cl-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],339.995,0.002,,24,HaCat,MTT,"McLaughlin, 2021, Chemosphere",10.1016/j.chemosphere.2020.129432,
1-hexyl-4-methylpyridin-1-ium tetrafluoroborate,C12H20BF4N,952429-73-1,F[B-](F)(F)F.C=1C=[N+](C=CC1C)CCCCCC,CCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,265.103,0.148,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 2.17 (uM).
1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C13H18F6N2O4S2,460983-97-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.419,0.19,0.025 (SD),72,HCT-116,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C13H18F6N2O4S2,460983-97-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.419,0.199,0.028 (SD),72,MCF-7,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C13H18F6N2O4S2,460983-97-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.419,0.081,0.009 (SD),72,U251,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C13H18F6N2O4S2,460983-97-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.419,0.29,0.1 (SD),72,NHDF,MTS,"Musiał, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.1c02277,
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,0.568,0.0707 (ND),48,HeLa,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,3.262,0.5238 (ND),48,MCF-7,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,0.69,0.1487 (ND),48,BGM,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,0.228,0.03627 (ND),48,EA.hy926,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,>0.060,,72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-hexylpyridin-1-ium bromide,C11H18BrN,74440-81-6,[Br-].C=1C=C[N+](=CC1)CCCCCC,CCCCCC[n+]1ccccc1.[Br-],244.176,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H22F6N2O4S2,384347-06-2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.473,0.028,0.003 (SD),72,HCT-116,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H22F6N2O4S2,384347-06-2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.473,0.056,0.02 (SD),72,MCF-7,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H22F6N2O4S2,384347-06-2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.473,0.048,0.008 (SD),72,U251,MTS,"Kuczak, 2022, J. Hazard. Mater.",10.1016/j.jhazmat.2021.128160,
1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H22F6N2O4S2,384347-06-2,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.473,0.23,0.04 (SD),72,NHDF,MTS,"Musiał, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.1c02277,
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.28,0.04 (SE),48,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.0159,0.0018 (ND),48,HeLa,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.054,0.0047 (ND),48,MCF-7,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.211,0.0208 (ND),48,BGM,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.0007,0.0001 (ND),48,EA.hy926,MTT,"Pérez, 2020, J. Hazard. Mater.",10.1016/j.jhazmat.2019.121513,
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.009,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT was carried out."
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.14,0.01 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing with FBS
1-octylpyridin-1-ium bromide,C13H22BrN,2534-66-9,[Br-].C=1C=C[N+](=CC1)CCCCCCCC,CCCCCCCC[n+]1ccccc1.[Br-],272.23,0.04,0.002 (SE),24,HeLa,MTT,"Wang, 2007, Green Chem.",10.1039/b704503d,Culturing without FBS
1-pentylpyridin-1-ium bromide,C10H16BrN,53385-72-1,[Br-].C=1C=C[N+](=CC1)CCCCC,CCCCC[n+]1ccccc1.[Br-],230.149,>0.060,,72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-pentylpyridin-1-ium bromide,C10H16BrN,53385-72-1,[Br-].C=1C=C[N+](=CC1)CCCCC,CCCCC[n+]1ccccc1.[Br-],230.149,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
1-tetradecylpyridin-1-ium bromide,C19H34BrN,1155-74-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],356.392,0.02,,24,C6,MTT,"Chauhan, 2013, Colloid Polym. Sci.",10.1007/s00396-013-3083-x,The exposure time is not specified and is provided in accordance with other works by the same authors.
1-tetradecylpyridin-1-ium bromide,C19H34BrN,1155-74-4,[Br-].C=1C=C[N+](=CC1)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],356.392,0.025,0.001 (SEM),24,CHO-K1,MTT,"Malinak, 2014, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2014.09.060,
2-methyl-1-octylpyridin-1-ium bromide,C14H24BrN,107758-55-4,[Br-].C=1C=C[N+](=C(C1)C)CCCCCCCC,CCCCCCCC[n+]1ccccc1C.[Br-],286.257,0.008,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT was carried out."
3-(1-methylpyrrolidin-2-yl)-1-(2-(octyloxy)-2-oxoethyl)pyridin-1-ium bromide,C20H33BrN2O2,2097086-63-8,[Br-].O=C(OCCCCCCCC)C[N+]=1C=CC=C(C1)C2N(C)CCC2,CCCCCCCCOC(=O)C[n+]1cccc(C2CCCN2C)c1.[Br-],413.4,>0.1,,24,C6,MTT,"Singh, 2017, J. Colloid Interface Sci.",10.1016/j.jcis.2017.02.021,The exposure time is not specified and is provided in accordance with other works by the same authors.
3-(hexadecyloxy)-1-(2-hydroxyethyl)pyridin-1-ium bromide,C23H42BrNO2,1476786-51-2,[Br-].OCC[N+]=1C=CC=C(OCCCCCCCCCCCCCCCC)C1,CCCCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Br-],444.498,0.01335,,24,C6,MTT,"Chauhan, 2013, Colloid Polym. Sci.",10.1007/s00396-013-3083-x,
3-(hexadecyloxy)-1-(2-hydroxyethyl)pyridin-1-ium chloride,C23H42ClNO2,1476786-49-8,[Cl-].OCC[N+]=1C=CC=C(OCCCCCCCCCCCCCCCC)C1,CCCCCCCCCCCCCCCCOc1ccc[n+](CCO)c1.[Cl-],400.047,0.013,,24,C6,MTT,"Chauhan, 2013, Colloid Polym. Sci.",10.1007/s00396-013-3083-x,
3-carbamoyl-1-hexylpyridin-1-ium 2-hydroxybenzoate,C19H24N2O4,2866120-28-5,O=C([O-])C=1C=CC=CC1O.O=C(N)C1=CC=C[N+](=C1)CCCCCC,CCCCCC[n+]1cccc(C(N)=O)c1.O=C([O-])c1ccccc1O,344.411,12.83,,24,CaCo-2,WST-1,"Dobler, 2022, J. Pharm. Sci.",10.1016/j.xphs.2021.09.028,
3-carbamoyl-1-hexylpyridin-1-ium 2-hydroxybenzoate,C19H24N2O4,2866120-28-5,O=C([O-])C=1C=CC=CC1O.O=C(N)C1=CC=C[N+](=C1)CCCCCC,CCCCCC[n+]1cccc(C(N)=O)c1.O=C([O-])c1ccccc1O,344.411,12.19,,24,HaCat,WST-1,"Dobler, 2022, J. Pharm. Sci.",10.1016/j.xphs.2021.09.028,
"3-hydroxy-1-((pentyloxy)methyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C18H22N2O5S,1127350-81-5,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.OC1=CC=C[N+](=C1)COCCCCC,CCCCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,378.45,3.2,0.1 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"3-hydroxy-1-((pentyloxy)methyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",C15H22N2O6S,1127350-75-7,O=C1[N-]S(=O)(=O)OC(=C1)C.OC1=CC=C[N+](=C1)COCCCCC,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCOC[n+]1cccc(O)c1,358.416,3.8,0.31 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C24H34N2O5S,1127350-84-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.OC1=CC=C[N+](=C1)COCCCCCCCCCCC,CCCCCCCCCCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,462.612,0.03,0.002 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",C21H34N2O6S,1127350-78-0,O=C1[N-]S(=O)(=O)OC(=C1)C.OC1=CC=C[N+](=C1)COCCCCCCCCCCC,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCCCCCCCCCOC[n+]1cccc(O)c1,442.578,0.03,0.002 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium chloride,C17H30ClNO2,454234-78-7,[Cl-].OC1=CC=C[N+](=C1)COCCCCCCCCCCC,CCCCCCCCCCCOC[n+]1cccc(O)c1.[Cl-],315.885,0.04,0.001 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"3-hydroxy-1-(propoxymethyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C16H18N2O5S,1127350-79-1,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.OC1=CC=C[N+](=C1)COCCC,CCCOC[n+]1cccc(O)c1.O=C1[N-]S(=O)(=O)c2ccccc21,350.396,4.2,0.76 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
"3-hydroxy-1-(propoxymethyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",C13H18N2O6S,1127350-73-5,O=C1[N-]S(=O)(=O)OC(=C1)C.OC1=CC=C[N+](=C1)COCCC,CC1=CC(=O)[N-]S(=O)(=O)O1.CCCOC[n+]1cccc(O)c1,330.362,3.1,0.4 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
3-hydroxy-1-(propoxymethyl)pyridin-1-ium chloride,C9H14ClNO2,454234-70-9,[Cl-].OC1=CC=C[N+](=C1)COCCC,CCCOC[n+]1cccc(O)c1.[Cl-],203.669,0.74,0.05 (ND),44,IPC-81,WST-1,"Stasiewicz, 2008, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2007.08.011,
3-methyl-1-octylpyridin-1-ium bromide,C14H24BrN,872672-72-5,[Br-].C=1C=C(C=[N+](C1)CCCCCCCC)C,CCCCCCCC[n+]1cccc(C)c1.[Br-],286.257,0.01,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT was carried out."
4-(dimethylamino)-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C11H15F6N3O4S2,900797-77-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=[N+](C=CC1N(C)C)CC,CC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,431.38,0.7,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
4-(dimethylamino)-1-ethylpyridin-1-ium bromide,C9H15BrN2,114203-57-5,[Br-].CC[N+]1=CC=C(C=C1)N(C)C,CC[n+]1ccc(N(C)C)cc1.[Br-],231.137,0.79,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
4-(dimethylamino)-1-heptylpyridin-1-ium bromide,C14H25BrN2,441019-74-5,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCCCC,CCCCCCC[n+]1ccc(N(C)C)cc1.[Br-],301.272,0.00365,0.00024 (ND),72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
4-(dimethylamino)-1-heptylpyridin-1-ium bromide,C14H25BrN2,441019-74-5,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCCCC,CCCCCCC[n+]1ccc(N(C)C)cc1.[Br-],301.272,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
4-(dimethylamino)-1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C15H23F6N3O4S2,872672-57-6,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=[N+](C=CC1N(C)C)CCCCCC,CCCCCC[n+]1ccc(N(C)C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,487.488,0.009,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
4-(dimethylamino)-1-hexylpyridin-1-ium bromide,C13H23BrN2,395677-61-9,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCCC,CCCCCC[n+]1ccc(N(C)C)cc1.[Br-],287.245,0.00608,0.0006 (ND),72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
4-(dimethylamino)-1-hexylpyridin-1-ium bromide,C13H23BrN2,395677-61-9,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCCC,CCCCCC[n+]1ccc(N(C)C)cc1.[Br-],287.245,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
4-(dimethylamino)-1-hexylpyridin-1-ium chloride,C13H23ClN2,1012794-14-7,[Cl-].C=1C=[N+](C=CC1N(C)C)CCCCCC,CCCCCC[n+]1ccc(N(C)C)cc1.[Cl-],242.794,0.009,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
4-(dimethylamino)-1-pentylpyridin-1-ium bromide,C12H21BrN2,441019-73-4,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCC,CCCCC[n+]1ccc(N(C)C)cc1.[Br-],273.218,0.02438,0.00268 (ND),72,HCT-116,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
4-(dimethylamino)-1-pentylpyridin-1-ium bromide,C12H21BrN2,441019-73-4,[Br-].C=1C=[N+](C=CC1N(C)C)CCCCC,CCCCC[n+]1ccc(N(C)C)cc1.[Br-],273.218,>0.060,,72,WI-38,Methylene blue,"Han, 2022, Ecotoxicol. Environ. Saf. ",10.1016/j.ecoenv.2022.114334,Hypoxic conditions (5% O2).
"4-methyl-1-octylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",C18H24F9NO3S,936240-01-6,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C=1C=[N+](C=CC1C)CCCCCCCC,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,505.443,0.039,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT assay was carried out."
4-methyl-1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,C16H24F6N2O4S2,712355-04-9,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.C=1C=[N+](C=CC1C)CCCCCCCC,CCCCCCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,486.5,0.033,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT assay was carried out."
4-methyl-1-octylpyridin-1-ium bromide,C14H24BrN,70850-61-2,[Br-].C=1C=[N+](C=CC1C)CCCCCCCC,CCCCCCCC[n+]1ccc(C)cc1.[Br-],286.257,0.024,,24,MCF-7,MTT,"Kumar, 2008, Environ. Toxicol.",10.1002/tox.20443,"After 24-h incubation, cells were grown for 2 more days, and then the MTT assay was carried out."
4-methyl-1-octylpyridin-1-ium chloride,C14H24ClN,141645-91-2,[Cl-].C=1C=[N+](C=CC1C)CCCCCCCC,CCCCCCCC[n+]1ccc(C)cc1.[Cl-],241.806,0.043,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 1.63 (uM).
4-methyl-1-octylpyridin-1-ium tetrafluoroborate,C14H24BF4N,936239-96-2,F[B-](F)(F)F.C=1C=[N+](C=CC1C)CCCCCCCC,CCCCCCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,293.157,0.031,,48,IPC-81,WST-1,"Ranke, 2007, Ecotoxicol. Environ. Saf.",10.1016/j.ecoenv.2006.08.008,Lg(EC50) = 1.49 (uM).
(R)-1-methoxy-1-oxopropan-2-aminium 2-hydroxypropanoate,C7H15NO5,863889-75-2,[NH3+][C@@H](C)C(OC)=O.CC(O)C([O-])=O,CC(O)C(=O)[O-].COC(=O)[C@H](C)[NH3+],193.199,25,,24,L929,CellQuanti-Blue,"Reiß, 2020, RSC Adv.",10.1039/d0ra01370f,
"Poly[oxy(methyl-1,2-ethanediyl)]-l-[2-(diethylmethylammonio)ethyl]-o-hydroxy chloride",C10H24*2ClNO2,68132-96-7,O[*]CCCO[*]CC[N+](CC)(C)CC.[Cl-],CC[N+](C)(CC)CC*OCCC*O.[Cl-],225.76,1.07,,24,L929,CellQuanti-Blue,"Reiß, 2020, RSC Adv.",10.1039/d0ra01370f,Polymeric ionic liquid. Empirical formula (C3H6O)nC7H18NOCl
