Name,Empirical formula,CAS,SMILES,Canonical SMILES,Mw. g*mol-1,"CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.0046,,24,EKVX ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000069 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00501,,24,HOP-62 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000245 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00335,,24,HOP-92 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000025 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00423,,24,NCI-H226 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000088 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00926,,24,NCI-H23 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000143 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00423,,24,NCI-H322M ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000359 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00356,,24,NCI-H460 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000285 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00426,,24,NCI-H522 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000069 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,>0.1,,24,COLO 205 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00173 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00744,,24,HCC-2998 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00123 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00696,,24,HCT-116,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00005 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00371,,24,HCT-15 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000246 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00649,,24,HT29,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000057 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,8e-05,,24,KM12 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000045 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00658,,24,SW-620 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000047 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00627,,24,SF-268,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000066 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00669,,24,SF-295,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000147 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00345,,24,SF-539,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.0001 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00783,,24,SNB-19,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000068 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00578,,24,SNB-75,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000255 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00361,,24,U251,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000037 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.000418,,24,LOX IMVI,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000037 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00411,,24,MALME-3M,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000041 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00549,,24,M14,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000044 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00606,,24,SK-MEL-28,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000178 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.000663,,24,SK-MEL-5,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000052 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00481,,24,UACC-257,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000112 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00418,,24,UACC-62,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000043 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.0031,,24,OVCAR-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000036 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00869,,24,OVCAR-4,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000096 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00759,,24,OVCAR-5,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000279 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00646,,24,OVCAR-8,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000079 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.005,,24,SK-OV-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000254 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00589,,24,786-0 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000086 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00608,,24,A498 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000451 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00339,,24,ACHN ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000212 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00448,,24,CAK-1 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000207 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,>0.1,,24,RXF 393 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000179 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00356,,24,SN12C ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000043 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00449,,24,TK-10 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000145 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00541,,24,UO-31 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000298 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.000779,,24,PC3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000035 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00529,,24,DU-145,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000117 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00391,,24,MCF-7,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000082 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.0084,,24,NCI/ADR-RES,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000765 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00322,,24,MDA-MB-231,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000047 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00939,,24,HS 578T,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000077 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00846,,24,MDA-MB-435,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000038 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00437,,24,BT-549,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000061 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.0204,,24,T-47D,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000068 mM
trihexyl(tetradecyl)phosphonium hexafluorophosphate(V),C32H68F6P2,374683-44-0,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,628.832,0.00424,,24,MDA-MB-468,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000044 mM
trihexyl(tetradecyl)phosphonium tetrachloroferrate(III),C32H68Cl4FeP,1010075-47-4,Cl[Fe-](Cl)(Cl)Cl.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cl[Fe-](Cl)(Cl)Cl,681.526999999999,1.069,,4,CaCo-2,MTT,"Frade, 2009, Green Chem.",10.1039/b914284n,
trihexyl(tetradecyl)phosphonium tetrafluoroborate,C32H68BF4P,374683-55-3,F[B-](F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,570.674,>0.1,,24,K562,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000038 mM
trihexyl(tetradecyl)phosphonium tetrafluoroborate,C32H68BF4P,374683-55-3,F[B-](F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,570.674,>0.1,,24,MOLT-4 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.00009 mM
trihexyl(tetradecyl)phosphonium tetrafluoroborate,C32H68BF4P,374683-55-3,F[B-](F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,570.674,>0.1,,24,SR  ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000107 mM
trihexyl(tetradecyl)phosphonium tetrafluoroborate,C32H68BF4P,374683-55-3,F[B-](F)(F)F.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[B-](F)(F)F,570.674,>0.1,,24,A549,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50 = 0.000391 mM
