Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
"N-benzyl-N,N-dimethyltetradecan-1-aminium chloride",C23H42ClN,63449-41-2,[Cl-].C=1C=CC(=CC1)C[N+](C)(C)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],368.049,0.053,,0.25,HaCat,MTT,"McLaughlin, 2021, Chemosphere",10.1016/j.chemosphere.2020.129432,"Mixture of several compounds, since the original benzalkonium chloride is also a mixture (mixture C8H11ClNCnH2n+1 (n=8-18))."
"N-benzyl-N,N-dimethyltetradecan-1-aminium chloride",C23H42ClN,63449-41-2,[Cl-].C=1C=CC(=CC1)C[N+](C)(C)CCCCCCCCCCCCCC,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],368.049,0.00038,,24,HaCat,MTT,"McLaughlin, 2021, Chemosphere",10.1016/j.chemosphere.2020.129432,"Mixture of several compounds, since the original benzalkonium chloride is also a mixture (mixture C8H11ClNCnH2n+1 (n=8-18))."
"N-decyl-N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C48H78BrNO5,1809097-96-8,[Br-].O=C1C=2C=C(OCCCCCCCCCC)C=C(OC)C2C(=O)C3=C(OC)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],829.058,0.01811,0.00183 (ND),24,A375,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C48H78BrNO5,1809097-96-8,[Br-].O=C1C=2C=C(OCCCCCCCCCC)C=C(OC)C2C(=O)C3=C(OC)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],829.058,0.01517,0.00426 (ND),24,BGC-823,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C48H78BrNO5,1809097-96-8,[Br-].O=C1C=2C=C(OCCCCCCCCCC)C=C(OC)C2C(=O)C3=C(OC)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],829.058,0.01878,0.00067 (ND),24,HepG2,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-(decyloxy)-4,5-dimethoxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C48H78BrNO5,1809097-96-8,[Br-].O=C1C=2C=C(OCCCCCCCCCC)C=C(OC)C2C(=O)C3=C(OC)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],829.058,0.01343,0.00084 (ND),24,HELF,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C38H58BrNO5,1809098-06-3,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],688.788,0.00358,0.00111 (ND),24,A375,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C38H58BrNO5,1809098-06-3,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],688.788,0.00757,0.00035 (ND),24,BGC-823,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C38H58BrNO5,1809098-06-3,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],688.788,0.00928,0.00299 (ND),24,HepG2,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldecan-1-aminium bromide",C38H58BrNO5,1809098-06-3,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCC)CCCCCCCCCC,CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],688.788,0.01152,0.00031 (ND),24,HELF,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-decyl-N,N-dimethyldecan-1-aminium 2-(4-isobutylphenyl)propanoate",C35H65NO2,934544-28-2,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CC(C)CC1=CC=C(C=C1)C(C)C(=O)[O-],CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,531.91,0.005,0.001 (ND),36,HaCat,MTT,"Wu, 2019, J. Hazard. Mater.",10.1016/j.molliq.2019.03.046,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.00122,0.00009 (SD),72,A549,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.0048,0.00024 (SD),72,HepG2,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.00532,0.00041 (SD),72,LoVo,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.00409,0.00059 (SD),72,DLD-1,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.0049,0.00064 (SD),72,AGS,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",C29H52N2O3S,934544-24-8,O=C1[N-]S(=O)(=O)C=2C=CC=CC12.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,508.813,0.00091,0.00036 (SD),72,HaCat,MTT,"Jodynis-Liebert, 2010, Regul. Toxicol. Pharmacol.",10.1016/j.yrtph.2010.03.006,
"N-decyl-N,N-dimethyldecan-1-aminium bromide",C22H48BrN,2390-68-3,[Br-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],406.537,0.006,0.001 (ND),36,HaCat,MTT,"Wu, 2019, J. Hazard. Mater.",10.1016/j.molliq.2019.03.046,
"N-dodecyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldodecan-1-aminium bromide",C42H66BrNO5,1809098-17-6,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],744.896,0.02066,0.00017 (ND),24,A375,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-dodecyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldodecan-1-aminium bromide",C42H66BrNO5,1809098-17-6,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],744.896,>0.05,,24,BGC-823,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-dodecyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldodecan-1-aminium bromide",C42H66BrNO5,1809098-17-6,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],744.896,>0.05,,24,HepG2,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-dodecyl-N-((7-ethoxy-4,5-dihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)methyl)-N-methyldodecan-1-aminium bromide",C42H66BrNO5,1809098-17-6,[Br-].O=C1C=2C=C(OCC)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C[N+](C)(CCCCCCCCCCCC)CCCCCCCCCCCC,CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],744.896,0.02394,0.00115 (ND),24,HELF,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"N-ethyl-2-hydroxy-N,N-dimethylethan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C8H16F6N2O5S2,854102-71-9,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCC[N+](C)(C)CC,CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,398.347,6.3,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-2-hydroxy-N,N-dimethylethan-1-aminium iodide",C6H16INO,1113-04-8,[I-].OCC[N+](C)(C)CC,CC[N+](C)(C)CCO.[I-],245.104,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-2-methoxy-N,N-dimethylethan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C9H18F6N2O5S2,557788-37-1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O(C)CC[N+](C)(C)CC,CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.374,2,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-2-methoxy-N,N-dimethylethan-1-aminium chloride",C7H18ClNO,625835-83-8,[Cl-].O(C)CC[N+](C)(C)CC,CC[N+](C)(C)CCOC.[Cl-],167.68,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-3-hydroxy-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C9H18F6N2O5S2,849502-24-5,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.OCCC[N+](C)(C)CC,CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,412.374,6.7,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-3-methoxy-N,N-dimethylpropan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C10H20F6N2O5S2,1373334-05-4,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O(C)CCC[N+](C)(C)CC,CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,426.401,6.7,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-3-methoxy-N,N-dimethylpropan-1-aminium chloride",C8H20ClNO,1388148-37-5,[Cl-].O(C)CCC[N+](C)(C)CC,CC[N+](C)(C)CCCOC.[Cl-],181.707,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
N-ethyl-N-((5-(hydroxymethyl)furan-2-yl)methyl)ethanaminium chloride,C10H18ClNO2,2600618-21-9,CC[NH+](CC)CC1=CC=C(CO)O1.[Cl-],CC[NH+](CC)Cc1ccc(CO)o1.[Cl-],219.712,12.04,8.46-15.62 (CI),24,3215 LS,MTS,"Seitkalieva, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.0c08790,Tm - 79-80. CAS for neutral compound
N-ethyl-N-((5-(hydroxymethyl)furan-2-yl)methyl)ethanaminium dihydrogen phosphate,C10H20NO6P,2600618-23-1,O=P(O)(O)[O-].OCC1=CC=C(C[NH+](CC)CC)O1,CC[NH+](CC)Cc1ccc(CO)o1.O=P([O-])(O)O,281.245,11.48,8.82-14.15 (CI),24,3215 LS,MTS,"Seitkalieva, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.0c08790,Tm - 120-122. CAS for neutral compound
N-ethyl-N-((5-(hydroxymethyl)furan-2-yl)methyl)ethanaminium sulfate,C20H36N2O8S,2600618-24-2,CC[NH+](CC)CC1=CC=C(CO)O1.CC[NH+](CC)CC2=CC=C(CO)O2.O=S([O-])([O-])=O,CC[NH+](CC)Cc1ccc(CO)o1.CC[NH+](CC)Cc1ccc(CO)o1.O=S(=O)([O-])[O-],464.581,8.59,4.28-12.90 (CI),24,3215 LS,MTS,"Seitkalieva, 2021, ACS Sustain. Chem. Eng.",10.1021/acssuschemeng.0c08790,Tm - viscous oil. CAS for neutral compound
"N-ethyl-N,N-dimethylbutan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C10H20F6N2O4S2,258273-76-6,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCC[N+](C)(C)CC,CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,410.402,2.7,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-ethyl-N,N-dimethylbutan-1-aminium chloride",C8H20ClN,625835-85-0,[Cl-].CCCC[N+](C)(C)CC,CCCC[N+](C)(C)CC.[Cl-],165.708,>20,,72,IPC-81,WST-1,"Stolte, 2007, Green Chem.",10.1039/b615326g,
"N-methyl-N,N-dioctyloctan-1-aminium 2,2,2-trifluoroacetate",C27H54F3NO2,121107-16-2,O=C([O-])C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,481.728,<0.750,,4,CaCo-2,MTT,"Frade, 2009, Green Chem.",10.1039/b914284n,
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00244,,24,CCRF-CEM,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00019 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00123,,24,HL-60 (TB),SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000173 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.004859,,24,K562,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000186 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00489,,24,MOLT-4 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000324 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.000951,,24,RPMI-8226 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000046 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.005134,,24,SR  ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000162 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00858,,24,A549,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.0019 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00431,,24,EKVX ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000215 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00777,,24,HOP-62 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000787 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00447,,24,HOP-92 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000206 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00441,,24,NCI-H226 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000478 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00633,,24,NCI-H23 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000308 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00612,,24,NCI-H322M ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00181 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0041,,24,NCI-H460 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000362 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0054,,24,NCI-H522 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000287 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,>0.1,,24,COLO 205 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000292 mM
